id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations
330,The Lost World: Jurassic Park,Adventure-Action-Science Fiction,en,Four years after Jurassic Park's genetically bred dinosaurs ran amok multimillionaire John Hammond shocks chaos theorist Ian Malcolm by revealing that he has been breeding more beasties at a secret location. Malcolm his paleontologist ladylove and a wildlife videographer join an expedition to document the lethal lizards' natural behavior in this action-packed thriller.,2.116,Universal Pictures-Amblin Entertainment-Digital Image Associates,5/23/97,73000000,618638999,129,Released,Something has survived.,6.524,7378,Jeff Goldblum-Julianne Moore-Pete Postlethwaite-Arliss Howard-Richard Attenborough-Vince Vaughn-Vanessa Lee Chester-Peter Stormare-Harvey Jason-Richard Schiff-Thomas F. Duffy-Joseph Mazzello-Ariana Richards-Thomas Rosales Jr.-Camilla Belle-Cyd Strittmatter-Robin Sachs-Ross Partridge-Ian Abercrombie-David Sawyer-Geno Silva-Alex Miranda Cruz-Robert 'Bobby Z' Zajonc-Bob Boehm-Bradley Jensen-Alan D. Purwin-Ben Skorstad-Rick Wheeler-Kenyon Williams-Gordon Michaels-J. Scott Shonka-Harry Hutchinson-Billy Brown-Brian Turk-Jim Harley-Colton James-Carey Eidel-Katy Boyer-David Koepp-Eugene Bass Jr.-Bari Buckner-Patricia Bethune-David St. James-Mark Brady-Marjean Holden-Jacqueline Schultz-Domini Hofmann-Thomas Stuart-C. Ransom Walrod-David Gene Gibbs-Michael N. Fujimoto-Paul Fujimoto-Darryl A. Imai-Darryl Oumi-Vincent Dee Miles-Bernard Shaw-Sean Michael Allen-Christopher Caso-Michael Chinyamurindi-Tory Christopher-Michael Fallavollita-Elliot Goldwag-Larry Guardino-Henry Kingi-Brian Lally-David Lea-J. Patrick McCormack-Johnny Meyer-Michael Milhoan-Kenneth Moskow-Mark Pellegrino-Bob Quinn-Chad Randall-Eli Roth-James Ryan-Theodore Carl Soderberg-Steven Spielberg,exotic island-dna-paleontology-tyrannosaurus rex-velociraptor-san diego california-island-dinosaur-creature-scientist-amusement park-theme park-costa rica-animal horror-father daughter relationship,/jElpCJkSaRPYwIMwZY28gOKV7BK.jpg,/w9eBtIHHpGgGfjqnEAJM3s7mCOa.jpg,331-329-135397-774823-87-217-8373-1858-564-36668-607-38356-1734-36658-89-351286-85-36657-1894-1893-558
615,The Passion of the Christ,Drama,en,A graphic portrayal of the last twelve hours of Jesus of Nazareth's life.,55.241,,2/25/04,30000000,611899420,127,Released,"By his wounds, we were healed.",7.418,3659,Jim Caviezel-Maia Morgenstern-Christo Jivkov-Francesco De Vito-Monica Bellucci-Mattia Sbragia-Toni Bertorelli-Luca Lionello-Hristo Shopov-Claudia Gerini-Fabio Sartor-Giacinto Ferro-Aleksander Mincer-Sheila Mokhtari-Lucio Allocca-Paco Reconti-Adel Bakri-Luciano Dragone-Adel Ben Ayed-Franco Costanzo-Lino Salemme-Emanuele Gullotto-Francesco De Rosa-Maurizio Di Carmine-Francesco Gabriele-Angelo Di Loreta-Federico Pacifici-Roberto Santi-Giovanni Vettorazzo-Ted Rusoff-Tom Shaker-Andrea Coppola-Romuald Klos-Giuseppe Lo Console-Dario D'Ambrosi-Luciano Federico-Domenico Capalbo-Valerio Esposito-Antonello Iacovone-Nicola Tagarelli-Ivan Gaudiano-Chokri Ben Zagden-Roberto Bestazzoni-Luca De Dominicis-Pietro Sarubbi-Abel Jafri-Lello Giulivo-Emilio De Marchi-Roberto Visconti-Sergio Rubini-Francesco Cabras-Andrea Refuto-Giovanni Capalbo-Matt Patresi-Sabrina Impacciatore-Daniela Poti-Jarreth J. Merz-Noemi Marotta-Rossella Longo-Davide Marotta-Rosalinda Celentano-Danilo Di Ruzza-Vincenzo Monti-Danilo Maria Valli-Nuot Arquint-Abraam Fontana-Valerio Isidori-Paulo dos Santos-Arianna Vitolo-Gabriella Barbuti-Ornella Giusto-Michelle Bonev-Lucia Stara-Evelina Meghnagi-Francis Dokyi,christianity-jewry-roman empire-suffering-apostle-last supper-roman-bible-crucifixion-satan-mission-torture-brutality-jesus christ-christian film-aramaic-ancient language film,/2C9vyK6leWDb2ds65R7uIwSmh8V.jpg,/4840rkbpsiuow5ew155oVKcqJwj.jpg,1579-2024-2675-652-3981-197-616-933554-591-254-944-1885-1966-8358-482408-8839-1495-676-74-1933-9342
11631,Mamma Mia!,Comedy-Romance,en,An independent single mother who owns a small hotel on a Greek island is about to marry off the spirited young daughter she's raised alone. But the daughter has secretly invited three of her mother's ex-lovers in the hopes of finding her biological father.,33.102,Internationale Filmproduktion Richter-Playtone-Littlestar,7/3/08,52000000,609841637,108,Released,Take a trip down the aisle you'll never forget,6.958,5740,Meryl Streep-Amanda Seyfried-Pierce Brosnan-Stellan Skarsg�rd-Colin Firth-Julie Walters-Christine Baranski-Rachel McDowall-Nancy Baldwin-Heather Emmanuel-Colin Davis-Ashley Lilley-Ricardo Montez-Mia Soteriou-Enzo Squillino Jr.-Dominic Cooper-Philip Michael-Chris Jarvis-George Georgiou-Hemi Yeroham-Maria Lopiano-Juan Pablo Di Pace-Norma Atallah-Myra McFadyen-Leonie Hill-Jane Foufas-Niall Buggy-Karl Bowe-Celestina Banjo-Emrhys Cooper-Maria Despina-Gareth Davis-Charlotte Habib-Gareth Derrick-Jennifer Leung-Kage Douglas-Lydia Louisa-Phillip Dzwonkiewicz-Kristina MacMillan-Tommy Franzen-Lauri Owen-Tom Goodall-Joanne Sandi-Aykut Hilmi-Christie Saunders-Jamie Hughes-Ward-Emma Slater-Taylor James-Helen Soraya-Jack Jefferson-Caterina Spano-Peter Le Brun-Michelle Theunissen-Sebastien Torkia-Kitty Whitelaw-Dylan Turner-Nikki Davis-Jones-Ed White-Michelle Trimboli-Sean Williams-Kirsty Mather-Lee Honey-Jones-Rebecca Lee-Gareth Chart-Clare Louise Connolly-Sonny Lee Hymas-Kirsty Swain-Tim Stanley-Lisa Reynolds-Sara West-Claire Fishenden-Adrian Allan-Benny Andersson-Anthony Backman-Mackenzie Criswell-Lori Haley Fox-Sommer Garcia-Will Jeffs-Spencer Kayden-Kirk McGee-Meghan McLeod-Nikki Rapp-Bj�_rn Ulvaeus-Rita Wilson,single parent-parent child relationship-greece-musical-single-romantic comedy-based on play or musical-based on song poem or rhyme-hotel manager-greek island-duringcreditsstinger-woman director-mother daughter relationship-lgbt interest,/mQy3BuOdf3OSORWOKTodqfRayJM.jpg,/nQlJsL0NbBM2fyzhmFGVx63FKtW.jpg,458423-350-621-683841-9880-10625-634-37056-4523-11130-9801-11887-88-508-22897-22971-122928-10947-114-2976-50546
87827,Life of Pi,Adventure-Drama,en,The story of an Indian boy named Pi a zookeeper's son who finds himself in the company of a hyena zebra orangutan and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean.,33.038,Fox 2000 Pictures-Dune Entertainment-Ingenious Media-Haishang Films-Netter Productions,11/20/12,120000000,609016565,127,Released,Believe The Unbelievable,7.397,12392,Suraj Sharma-Irrfan Khan-Ayush Tandon-Gautam Belur-Adil Hussain-Tabu-Ayaan Khan-Mohd Abbas Khaleeli-Vibish Sivakumar-Rafe Spall-G�rard Depardieu-James Saito-Jun Naito-Andrea Di Stefano-Shravanthi Sainath-Elie Alouf-T.M. Karthik-Amarendran Ramanan-Hari Mina Bala-Wang Bo-chieh-Ko I-Chen-Jag Huang-Ravi Natesan-Adyant Balaji-Chirag Agarwal-Ahan Andr� Kamath-Om Kamath-Srilekh Katta-Swati Van Rijswijk-M. Keerthana-Indumohan Poornima-Josephine Nithya B.-Samyuktha S.-A. Deiva Sundari-G. Vasantakumary-A. Vithya-Mythili Prakash-Raj Patel-Hadiqa Hamid-Iswar Srikumar-Padmini Ramachandran,sea-loss of loved one-1970s-faith-zebra-survival-young boy-zookeeper-orangutan-teenage boy-hyena-meerkat-magic realism-cargo ship-lifeboat-injured animal-storm at sea-told in flashback-wreckage-loss of family-teenage protagonist-family loss-flying fish,/iLgRu4hhSr6V1uManX6ukDriiSc.jpg,/lcyippCCbZOliGxX7HbTNyWf98q.jpg,37724-49051-14161-70160-62177-10528-82690-49026-68728-68718-82693-1930-59967-68721-19995-41154-20352-70981-10681-18785-68734
335988,Transformers: The Last Knight,Action-Adventure-Science Fiction,en,Autobots and Decepticons are at war with humans on the sidelines. Optimus Prime is gone. The key to saving our future lies buried in the secrets of the past in the hidden history of Transformers on Earth.,57.415,Paramount-di Bonaventura Pictures-Ian Bryce Productions-Tom DeSanto/Don Murphy Production,6/16/17,217000000,605400000,154,Released,Two worlds collide. One survives.,6.1,5872,Mark Wahlberg-Josh Duhamel-Stanley Tucci-Anthony Hopkins-Isabela Merced-Laura Haddock-Jerrod Carmichael-Santiago Cabrera-John Turturro-Glenn Morshower-Liam Garrigan-Peter Cullen-Frank Welker-Gemma Chan-Erik Aadahl-Jim Carter-Omar Sy-Ken Watanabe-John Goodman-John DiMaggio-Reno Wilson-Jess Harnell-Tom Kenny-Steve Buscemi-Steven Barr-Mark Ryan-Mitch Pileggi-Tony Hale-Gil Birmingham-Remi Adeleke-Nicola Peltz Beckham-Shia LaBeouf-Stephen Hogan-Martin McCreadie-Rob Witcomb-Marcus Fraser-John Hollingworth-Daniel Adegboyega-Benjamin Maurice Webb-Claude Knowlton-Jacob Zachar-Maggie Steed-Sara Stewart-Phoebe Nicholls-Rebecca Front-Minti Gorne-Benjamin Flores Jr.-Juliocesar Chavez-Samuel Parker-Daniel Iturriaga-Aisha Kabia-Andy Bean-Sam Yim-Mark Dexter-Rob Jarvis-Tim Downie-Elizabeth Croft-Emily Tierney-Wolfgang Young-Nicholas Khan-Leighton Sharpe-Christina Tam-Aiyaz Ahmed-Pauline McLynn-Matthew Castle-Mia Maria-Poppy Carter-Seeta Indrani-Phill Langhorne-Simon Harrison-Wendy Albiston-John Burke-Barbara Eve Harris-Granville Ames-Jim Wisniewski-Perry Yee-Brian William Price-Vincent Jerome-Alan Pietruszewski-Christoper Vasquez-Drew Waters-Krista Schaeffer-Walles Hamonde-Tom Wright-Dan Warner-Michael Richard-Charlie Bouguenon-Jandre le Roux-Eddie Hall-Kevin Kent-Jude Poyer,england-based on toy-knight-robot-transformers,/s5HQf2Gb3lIO2cRcFwNL9sn1o1o.jpg,/1n00NlOGRFZVs8coBxyZLm5l4EC.jpg,91314-8373-38356-1858-716255-424783-166426-25565-315635-282035-281338-337339-76934-297762-315267-283995-293167-673025-246655-196798-268092
10527,Madagascar: Escape 2 Africa,Family-Adventure-Animation-Comedy,en,Alex Marty and other zoo animals find a way to escape from Madagascar when the penguins reassemble a wrecked airplane. The precariously repaired craft stays airborne just long enough to make it to the African continent. There the New Yorkers encounter members of their own species for the first time. Africa proves to be a wild place but Alex and company wonder if it is better than their Central Park home.,64.592,DreamWorks Animation,10/30/08,150000000,603900354,89,Released,Still together. Still lost!,6.471,6087,Ben Stiller-Chris Rock-David Schwimmer-Jada Pinkett Smith-Sacha Baron Cohen-Cedric the Entertainer-Andy Richter-Bernie Mac-Alec Baldwin-Sherri Shepherd-Will.i.am-Elisa Gabrielli-Tom McGrath-Chris Miller-Christopher Knights-Conrad Vernon-Quinn Dempsey Stiller-Declan Swift-Fred Tatasciore-Eric Darnell-Willow Smith-Thomas Stanley-Zachary Gordon-Meredith Vieira-Lesley Stahl-Al Roker-David Soren-Phil LaMarr-Stephen Kearin-Dan O'Connor-Edie Mirman-Fergie-Harland Williams-Danny Jacobs-Bridget Hoffman-Terrence Hardy Jr.-Conner Rayburn-Holly Dorff-David P. Smith-Lynnanne Zager-Jackie Gonneau-John Eric Bentley,africa-jealousy-dance-hunger-lion-zoo-hippopotamus-giraffe-chimp-penguin-volcano-madagascar-airplane-friendship-cartoon-zebra-slapstick comedy-sequel-friends-shark-animal-duringcreditsstinger-lemur-talking animals,/agRbLOHgN46TQO4YdKR462iR7To.jpg,/8xcm94SLAxvNmJYuGh42ziydu70.jpg,80321-953-8355-950-810-10192-9502-49444-46195-57800-425-13053-809-22794-15512-5559-38055-9836-10555-7518-49013
74,War of the Worlds,Adventure-Thriller-Science Fiction,en,Ray Ferrier is a divorced dockworker and less-than-perfect father. Soon after his ex-wife and her new husband drop off his teenage son and young daughter for a rare weekend visit a strange and powerful lightning storm touches down.,39.555,Paramount-DreamWorks Pictures-Cruise/Wagner Productions-Amblin Entertainment,6/28/05,132000000,603873119,117,Released,They're already here.,6.5,7343,Tom Cruise-Dakota Fanning-Justin Chatwin-Miranda Otto-Tim Robbins-Rick Gonzalez-Yul Vazquez-Lenny Venito-Lisa Ann Walter-Ann Robinson-Gene Barry-David Alan Basche-Roz Abrams-Camillia Sanes-Michael Brownlee-Marlon Young-John Eddins-Peter Gerety-David Harbour-Miguel Antonio Ferrer-January LaVoy-Stephen Gevedon-Julie White-Marianne Ebert-Rafael Sardina-Amy Ryan-Ed Vassallo-Michael Arthur-Danny Hoch-Sharrieff Pugh-Erika LaVonn-Christopher Evan Welch-John Michael Bolger-Omar Jermaine-Robert Cicchini-Jim Hanna-Tracy Howe-Adam Lazarre-White-Vito D'Ambrosio-Laura Zoe Quist-Ana Maria Quintana-Lorelei Llee-Mark Manley-John Scurti-Becky Ann Baker-Mariann Mayberry-Ty Simpkins-Jerry Walsh-Tommy Guiffre-Daniel Franzese-Ed Schiff-Ellen Barry-Amy Hohn-Dan Ziskie-David Conley-Daniel Eric Gold-Booker T. Washington-Maggie Lacey-Eric Zuckerman-Daniel A. Jacobs-Asha R. Nanavati-Joaquin Perez-Campbell-Dendrie Taylor-James DuMont-Travis Aaron Wade-Benny Ciaramello-Ricky Luna-Columbus Short-Kent Faulcon-Kevin Collins-Terry Thomas-Clay Bringhurst-Jorge-Luis Pallo-Suanne Spoke-Kirsten Nelson-Melody Garrett-Lauri Johnson-Takayo Fischer-Shanna Collins-Elizabeth Jayne Hong-Art Chudabala-Jeffrey Hutchinson-Dempsey Pappion-Chris Todd-Johnny Kastl-Juan Carlos Hern��ndez-Bruce W. Derdoski Jr.-John N. Morales-Morgan Freeman-Peter E. Tasciotti-David Gere-James Boss-Martin Dew-Joe Duffy-Freddie Johnson-Anthony Jennings-Ingrid Johnson-Tanda Ker�_n-Victor Magnusson-Robert O'Connor-Miho Nakamura-Vladislav Kozlov-Channing Tatum,post traumatic stress disorder-new jersey-based on novel or book-underground-airplane-dystopia-daughter-remake-alien-survival-apocalypse-creature-alien invasion-human subjugation,/6Biy7R9LfumYshur3YKhpj56MpB.jpg,/nH6hPhJq3EEv9CnBZgXU3IQnpJo.jpg,180-435-254-602-9738-217-2048-652-616-2059-8960-1593-330-1635-95-608-6479-607-601-310-956
329648,Mayweather vs. Pacquiao,Action,en,Floyd Mayweather Jr. vs. Manny Pacquiao billed as The Fight of the Century Battle for Greatness or Legacy was a professional boxing match between the eight-division world champion Manny Pacquiao and undefeated five-division world champion Floyd Mayweather Jr. The fight took place on May 2 2015 at the MGM Grand Garden Arena in Las Vegas Nevada.,3.965,,5/2/15,0,600000000,0,Released,Fight of The Century,7,3,Floyd Mayweather Jr.-Manny Pacquiao-Vasyl Lomachenko-Gamalier Rodriguez-Brad Solomon-Adrian Granados-Jesse Hart-Mike Jimenez-Christopher Pearson-Said El Harrak-Leo Santa Cruz-Jose Cayetano,boxing,/sM2iNLwOv4nnADdZUsyX0Ylc2Gb.jpg,/2utD8HsTSAifq2eYBzT76mAf6Td.jpg,
36557,Casino Royale,Adventure-Action-Thriller,en,Le Chiffre a banker to the world's terrorists is scheduled to participate in a high-stakes poker game in Montenegro where he intends to use his winnings to establish his financial grip on the terrorist market. M sends Bond���on his maiden mission as a 00 Agent���to attend this game and prevent Le Chiffre from winning. With the help of Vesper Lynd and Felix Leiter Bond enters the most important poker game in his already dangerous career.,44.315,Eon Productions-Stillking Films-Columbia Pictures-Studio Babelsberg-Danjaq-Casino Royale Productions-Government of the Commonwealth of the Bahamas-Metro-Goldwyn-Mayer,11/14/06,150000000,599045960,144,Released,Everyone has a past. Every legend has a beginning.,7.5,9563,Daniel Craig-Eva Green-Mads Mikkelsen-Judi Dench-Jeffrey Wright-Giancarlo Giannini-Caterina Murino-Simon Abkarian-Isaach De Bankol�-Jesper Christensen-Ivana Miliۍeviۈ-Tobias Menzies-Claudio Santamaria-S�bastien Foucan-Malcolm Sinclair-Richard Sammel-Ludger Pistor-Joseph Millson-Darwin Shaw-Clemens Schick-Emmanuel Avena-Tom Chadbon-Ade-Urbano Barberini-Tsai Chin-Lazar Ristovski-Veruschka von Lehndorff-Charlie Levi Leroy-Tom So-Andreas Daniel-Jessica Miller-Carlos Leal-Christina Cole-J�_rgen Tarrach-John Gold-Diane Hartford-Leo Stransky-Paul Bhattacharjee-Crispin Bonham-Carter-Rebecca Gethings-Peter Brooke-Robert G. Slade-F�licit� Du Jeu-Michaela Ochotsk��-Michael G. Wilson-Valentine Nonyela-Phil Meheux-Alessandra Ambrosio-Vlastina Sv��tkov��-Ivan G'Vera-Richard Branson-Martin Campbell-Tara Cardinal-Ben Cooke-Simona Roman-Greg Bennett-Alexander Hathaway,italy-poker-casino-based on novel or book-terrorist-banker-money-free running-torture-mi6-british secret service-montenegro,/lMrxYKKhd4lqRzwUHAy5gcx9PSO.jpg,/kjC48HRQpojr3FHx5pZF7Ro9xFg.jpg,10764-24257-37724-21-206647-36669-710-2501-714-56292-954-2503-1271-2502-36643-10528-161-85-89-272-1571
38757,Tangled,Animation-Family,en,When the kingdom's most wanted-and most charming-bandit Flynn Rider hides out in a mysterious tower he's taken hostage by Rapunzel a beautiful and feisty tower-bound teen with 70 feet of magical golden hair. Flynn's curious captor who's looking for her ticket out of the tower where she's been locked away for years strikes a deal with the handsome thief and the unlikely duo sets off on an action-packed escapade complete with a super-cop horse an over-protective chameleon and a gruff gang of pub thugs.,84.873,Walt Disney Animation Studios-Walt Disney Pictures,11/24/10,260000000,592461732,100,Released,They're taking adventure to new lengths.,7.6,10484,Mandy Moore-Zachary Levi-Donna Murphy-Ron Perlman-Brad Garrett-Richard Kiel-M.C. Gainey-Jeffrey Tambor-Paul F. Tompkins-Delaney Rose Stein-Nathan Greno-Byron Howard-Tim Mertens-Michael Bell-Bob Bergen-Susanne Blakeslee-Roy Conli-David Cowgill-Terri Douglas-Chad Einbinder-Pat Fraley-Eddie Frierson-Jackie Gonneau-Nicholas Guest-Bridget Hoffman-Daniel Kaz-Anne Lockhart-Mona Marshall-Scott Menville-Laraine Newman-Paul Pape-Lynwood Robinson-Fred Tatasciore-Hynden Walch-Kari Wahlgren-June Christopher,hostage-magic-horse-fairy tale-musical-blonde-princess-tower-selfishness-healing power-adventurer-based on fairy tale-duringcreditsstinger-healing gift-animal sidekick-magic land,/ym7Kst6a4uodryxqbGOxmewF235.jpg,/cWczNud8Y8i8ab0Z4bxos4myWYO.jpg,2062-10020-62177-109445-10198-953-812-425-10144-12-10191-9502-10193-10674-585-14160-20352-808-809-8587-46195
10764,Quantum of Solace,Adventure-Action-Thriller-Crime,en,Quantum of Solace continues the adventures of James Bond after Casino Royale. Betrayed by Vesper the woman he loved 007 fights the urge to make his latest mission personal. Pursuing his determination to uncover the truth Bond and M interrogate Mr. White who reveals that the organization that blackmailed Vesper is far more complex and dangerous than anyone had imagined.,33.075,Eon Productions-Metro-Goldwyn-Mayer-Columbia Pictures-B22,10/29/08,200000000,589580482,106,Released,"For love, for hate, for justice, for revenge.",6.307,7018,Daniel Craig-Olga Kurylenko-Mathieu Amalric-Judi Dench-Giancarlo Giannini-Jesper Christensen-Gemma Arterton-Jeffrey Wright-Rory Kinnear-David Harbour-Anatole Taubman-Tim Pigott-Smith-Joaqu�_n Cos�_o-Glenn Foster-Paul Ritter-Stana Katic-Lucrezia Lante della Rovere-Neil Jackson-Oona Chaplin-Rachel McDowall-Sarah Hadland-Alexandra Prusa-Brandon Jovanovich-Fernando Guill�n Cuervo-Jes�_s Ochoa-Simon Kassianides-Guillermo del Toro-Alfonso Cuar�_n-Eva Green-Derek Lea-Tatiana Lavrentieva-Laila Alina Reischer,killing-undercover-secret agent-mi6-british secret service,/e3DXXLJHGqMx9yYpXsql1XNljmM.jpg,/3CqMIX3ZlrD0pU3fpBL6DM0Cneb.jpg,36557-37724-36669-206647-710-714-36643-56292-2501-10528-709-954-27578-45592-1571-700-49040-58574-956-534-2503
607,Men in Black,Action-Adventure-Comedy-Science Fiction,en,After a police chase with an otherworldly being a New York City cop is recruited as an agent in a top-secret organization established to monitor and police alien activity on Earth: the Men in Black. Agent Kay and new recruit Agent Jay find themselves in the middle of a deadly plot by an intergalactic terrorist who has arrived on Earth to assassinate two ambassadors from opposing galaxies.,44.031,Columbia Pictures-Amblin Entertainment-Parkes+MacDonald Image Nation,7/2/97,90000000,589390539,98,Released,Protecting the Earth from the scum of the universe.,7.178,12318,Tommy Lee Jones-Will Smith-Linda Fiorentino-Vincent D'Onofrio-Rip Torn-Tony Shalhoub-Siobhan Fallon Hogan-Mike Nussbaum-Jon Gries-Sergio Calder�_n-Carel Struycken-Fredric Lehne-Richard Hamilton-Kent Faulcon-John Alexander-Keith Campbell-Ken Thorley-Patrick Breen-Becky Ann Baker-Sean Whalen-Harsh Nayyar-Michael Willis-Willie C. Carpenter-Peter Linari-David Cross-Charles C. Stevenson Jr.-Boris Leskin-Steve Rankin-Andy Prosky-Michael Goldfinger-Alpheus Merchant-Norma Jean Groh-Bernard Gilkey-Sean Plummer-Michael Kaliski-Richard Arthur-Debbie Lee Carrington-Verne Troyer-Mykal Wayne Williams-Tim Blaney-Mark Setrakian-Brad Abrell-Thom Fountain-Carl J. Johnson-Drew Massey-Christina Benitan-Lowell Cunningham-Danny DeVito-John Elsen-Newt Gingrich-Karen Lynn Gorney-Adrian Lee-George Lucas-Patricia McPherson-Isaac Mizrahi-Fred Newman-Joe Paparone-Tony Robbins-Al Roker-Eliot Sash-Marshal Silverman-Barry Sonnenfeld-Chloe Sonnenfeld-Steven Spielberg-Dionne Warwick-Sylvester Stallone,new york city-secret identity-undercover-space marine-illegal immigration-deportation-new identity-giant cockroach-cannon-flying saucer-stay permit-superhero-based on comic-alien-buddy cop-fictional government agency,/uLOmOF5IzWoyrgIF5MfUnh5pa1X.jpg,/wM1aNIXSqB8GSeQY38LOUHYMYIw.jpg,608-41154-813257-2048-602-1858-558-557-6479-22-58-18-329-425-604-285-601-87-18785-953-36658
49519,The Croods,Animation-Adventure-Family-Fantasy-Comedy-Action,en,The prehistoric Croods family live in a particularly dangerous moment in time. Patriarch Grug his mate Ugga teenage daughter Eep son Thunk and feisty Gran gather food by day and huddle together in a cave at night. When a more evolved caveman named Guy arrives on the scene Grug is distrustful but it soon becomes apparent that Guy is correct about the impending destruction of their world.,65.672,DreamWorks Animation,3/15/13,135000000,587204668,98,Released,Meet the first modern family.,6.915,6364,Nicolas Cage-Emma Stone-Ryan Reynolds-Catherine Keener-Cloris Leachman-Clark Duke-Chris Sanders-Randy Thom,parent child relationship-stone age-daughter-father-prehistoric-ancient world-family-cavemen-aftercreditsstinger-duringcreditsstinger-pets,/p7lJkqHlK01nr0zNacunUFI5Qxy.jpg,/bNgqt819qpHcszjCzLCG5y16ldF.jpg,57800-46195-76492-80321-82690-62211-93456-81188-953-8355-62177-77950-10527-10191-13053-172385-22794-109451-9502-20352-73723
45243,The Hangover Part II,Comedy,en,The Hangover crew heads to Thailand for Stu's wedding. After the disaster of a bachelor party in Las Vegas last year Stu is playing it safe with a mellow pre-wedding brunch. However nothing goes as planned and Bangkok is the perfect setting for another adventure with the rowdy group.,66.849,Warner Bros. Pictures-Legendary Pictures-Green Hat Films,5/25/11,80000000,586764305,102,Released,The Wolfpack Is Back,6.456,9370,Bradley Cooper-Ed Helms-Zach Galifianakis-Justin Bartha-Ken Jeong-Paul Giamatti-Mike Tyson-Jeffrey Tambor-Mason Lee-Jamie Chung-Sasha Barrese-Gillian Vigman-Aroon Seeboonruang-Nirut Sirijanya-Yasmin Lee-Nick Cassavetes-Sondra Currie-Bryan Callen-Brody Stevens-Michael Berry Jr.-Andrew Howard-Penpak Sirikul-Manel Soler-Todd Phillips-Crystal the Monkey-Jessica Lee-Aedin Mincks,stag night-undercover cop-memory loss-drugs,/jrP9zmdSUpOzzUXpEqPqg3dryUr.jpg,/zzcBf3kVmhJTANaFCJXiltsy64o.jpg,109439-18785-72105-310-41154-71552-1593-41733-64688-953-14161-10528-1858-51876-58574-1865-38356-27578-38365-6479-425
6479,I Am Legend,Drama-Science Fiction-Thriller,en,Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years Neville has faithfully sent out daily radio messages desperate to find any other survivors who might be out there. But he is not alone.,76.978,Village Roadshow Pictures-Warner Bros. Pictures-Original Film-Weed Road Pictures-Heyday Films-Overbrook Entertainment,12/12/07,150000000,585410052,101,Released,The last man on Earth is not alone,7.194,14059,Will Smith-Alice Braga-Charlie Tahan-Dash Mihok-Salli Richardson-Whitfield-Willow Smith-Emma Thompson-Darrell Foster-Joanna Numata-Samuel Glen-Pedro Mojica-Marin Ireland-Alexander DiPersia-Raul Torres-April Grace-James McCauley-Anthony C. Mazza-Steve Cirbus-Calista Hill-Gabriella Hill-Madeline Hill-Adhi Sharma-Tyree Michael Simpson-Blake Lange-Abraham Sparrow-Pat Fraley-Caitlin McHugh-Deborah Collins-Mike Patton-Katherine Brook-Vince Cupone-Lynna Davis-Anika Ellis-John Grady-Moses Harris Jr.-Kennis Hawkins-Marc Inniss-Eric Jenkins-Reed Kelly-Grasan Kingsberry-Drew Leary-Asa Liebmann-Deborah Lohse-Jon-Paul Mateo-Ian Mclaughlin-Luke Miller-Courtney Munch-Kimberly Shannon Murphy-Okwui Okpokwasili-Erin Owen-Victor Paguia-Paradox Pollack-Will Rawls-William Schultz-Hollie K. Seidel-Hannah Sim-Eric Spear-Mark Steger-Charlie Sutton-David Hamilton Thomson-Anthony Vincent-Greg Wattkis,saving the world-new york city-based on novel or book-lost civilisation-post-apocalyptic future-dystopia-infection-matter of life and death-alone-helplessness-loneliness-zombie-virus-pandemic-pets,/iPDkaSdKk2jRLTM65UOEoKtsIZ8.jpg,/lhVVIWKR13khBvjFz8XyZ2GM0JS.jpg,2048-8960-607-1271-18785-602-608-425-285-61791-1402-10528-14161-72190-8681-1858-41154-72105-58-604-557
